3300513,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300514,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300515,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300516,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300517,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300518,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300519,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300520,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300521,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300522,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300523,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300524,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300525,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300526,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300527,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300528,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300529,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300530,"${BUFF1}->${STATUS} increase ${BUFF1}->${STATUSDATA} + ${BUFF2}->${STATUSDATA} and ${BUFF3}->${STATUS} increase ${BUFF3}->${STATUSDATA}."
3300601,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300602,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300603,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300604,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300605,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300606,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300607,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300608,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300609,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300610,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300611,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300612,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300613,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300614,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300615,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300616,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300617,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300618,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300619,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300620,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300621,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300622,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300623,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300624,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300625,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300626,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300627,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300628,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300629,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300630,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300701,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300702,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300703,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300704,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300705,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300706,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300707,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300708,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300709,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300710,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300711,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300712,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300713,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300714,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300715,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300716,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300717,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300718,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300719,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300720,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300721,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300722,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300723,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300724,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300725,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300726,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300727,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300728,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300729,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300730,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300801,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300802,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300803,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300804,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300805,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300806,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300807,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300808,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300809,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300810,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300811,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300812,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300813,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300814,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300815,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300816,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300817,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300818,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300819,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300820,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300821,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300822,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300823,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300824,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300825,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300826,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300827,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300828,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300829,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
3300830,"increase ${BUFF1}->${STATUS} ${BUFF1}->${STATUSDATA}."
4000001,"Increases the damage of your${BUFF1}->${STATUS} by ${BUFF1}->${STATUSDATA}."
4000101,"Increases the damage of your${BUFF1}->${STATUS} by ${BUFF1}->${STATUSDATA}."
4000201,"Increases the damage of your${BUFF1}->${STATUS} by ${BUFF1}->${STATUSDATA}."
4000301,"Increases the damage of your${BUFF1}->${STATUS} by ${BUFF1}->${STATUSDATA}."
4000401,"Increases the damage of your${BUFF1}->${STATUS} by ${BUFF1}->${STATUSDATA}."
4000501,"Increases the damage of your${BUFF1}->${STATUS} by ${BUFF1}->${STATUSDATA}."
13000097,"A panda mask with a panda face!"
13000098,"The most adorable panda suits of all panda suits!"
13000099,"Panda hands - They're much bigger than they look on National Geographic!"
13000100,"Panda feet - More comfy than bamboo socks!"
13000101,"A baby chick helmet. Cheep! Cheep!"
13000102,"A baby chick costume. Too Cute!"
13000103,"Baby chick wings. Some day you'll fly, lil' birdie."
13000104,"Baby chick feet. Don't scratch!"
21000001,"鹤׹ HP 50 » ҳ ҧ"
21000002,"鹤׹ HP 100 » ҳ ҧ"
21000003,"鹤׹ HP 200 » ҳ ҧ"
21000004,"鹤׹ HP 300 » ҳ ҧ"
21000005,"鹤׹ HP 450 » ҳ ҧ"
21000006,"鹤׹ MP 40 » ҳ ҧ"
21000007,"鹤׹ MP 40 » ҳ ҧ"
21000008,"鹤׹ MP 40 » ҳ ҧ"
21000009,"鹤׹ MP 300 » ҳ ҧ"
21000010,"鹤׹ MP 420 » ҳ ҧ"
21000011,"鹤׹ HP+MP 60 » ҳ ҧ . բ ͡ ˹"
21000012,"鹤׹ HP+MP 120 » ҳ ҧ . բ ͡ ˹"
21000013,"鹤׹ HP+MP 200 » ҳ ҧ . բ ͡ ˹"
21000014,"Recovers 300 HP and MP over time. May be used repeatedly with no cooldown."
21000015,"Recovers 420 HP and MP over time. May be used repeatedly with no cooldown."
30000001,"A broken piece of ruby. It can become a complete ruby used to reinforce an item with a bonus to strength (STR) through constructing."
30000002,"A complete ruby. It can reinforce an item with a bonus to strength (STR) or can become a high quality ruby through constructing."
30000003,"A high quality ruby. It can reinforce a rare item or a high level item with a large bonus to strength (STR)."
30000004,"A broken piece of emerald. It can become a complete emerald used to reinforce an item with a bonus to dexterity (DEX) through constructing."
30000005,"A complete emerald. It can reinforce an item with a bonus to dexterity (DEX) or can become a high quality emerald through constructing."
30000006,"A high quality emerald. It can reinforce a rare item or a high level item with a large bonus to dexterity (DEX)."
30000007,"A broken piece of opal. It can become a complete opal used to reinforce an item with a bonus to vitality (VIT) through constructing."
30000008,"A complete opal. It can reinforce an item with a bonus to vitality (VIT) or can become a high quality opal through constructing."
30000009,"A high quality opal. It can reinforce a rare item or a high level item with a large bonus to vitality (VIT)."
30000010,"A broken piece of aquamarine. It can become a complete aquamarine used to reinforce an item with a bonus to intelligence (INT) through constructing."
30000011,"A complete aquamarine. It can reinforce an item with a bonus to intelligence (INT) or can become a high quality aquamarine through constructing."
30000012,"A high quality aquamarine. It can reinforce a rare item or a high level item with a large bonus to intelligence (INT)."
30000013,"A broken piece of sapphire. It can become a complete sapphire used to reinforce an item with a bonus to wisdom (WIS) through constructing."
30000014,"A complete sapphire. It can reinforce an item with a bonus to wisdom (WIS) or can become a high quality sapphire through constructing."
30000015,"A high quality sapphire. It can reinforce a rare item or a high level item with a large bonus to wisdom (WIS)."
30000016,"A broken piece of orichalcum. It can become complete orichalcum used to reinforce an item with a bonus to physical attack power through constructing."
30000017,"Complete orichalcum. It can reinforce an item with a bonus to physical attack power or can become high quality orichalcum through constructing."
30000018,"High quality orichalcum. It can reinforce a rare item or a high level item with a large bonus to physical attack power."
30000019,"A broken piece of moonstone. It can become a complete moonstone used to reinforce an item with a bonus to magical attack through constructing."
30000020,"A complete moonstone. It can reinforce an item with a bonus to magical attack or can become a high quality moonstone through constructing."
30000021,"A high quality moonstone. It can reinforce a rare item or a high level item with a large bonus to magical attack."
30000022,"A broken piece of durelin. It can become complete durelin used to reinforce an item with a bonus to physical defense through constructing."
30000023,"Complete durelin. It can reinforce an item with a bonus to physical defense or can become high quality durelin through constructing."
30000024,"High quality durelin. It can reinforce a rare item or a high level item with a large bonus to physical defense."
30000025,"A broken piece of agentum. It can become complete agentum used to reinforce an item with a bonus to magical defense through constructing."
30000026,"Complete agentum. It can reinforce an item with a bonus to magical defense or can become high quality agentum through constructing."
30000027,"High quality agentum. It can reinforce a rare item or a high level item with a large bonus to magical defense."
30000028,"A broken piece of litheon. It can become complete litheon used to reinforce an item with a bonus to critical rate through constructing."
30000029,"Complete litheon. It can reinforce an item with a bonus to critical rate or can become high quality litheon through constructing."
30000030,"High quality litheon. It can reinforce a rare item or a high level item with a large bonus to critical rate."
30000031,"A broken piece of thunder crystal. It can become a complete thunder crystal used to reinforce an item with a bonus to accuracy through constructing."
30000032,"A complete thunder crystal. It can reinforce an item with a bonus to accuracy or can become a high quality thunder crystal through constructing."
30000033,"A high quality thunder crystal. It can reinforce a rare item or a high level item with a large bonus to accuracy."
30000034,""
30000035,"A complete wind crystal. It can reinforce an item with a bonus to evasion or can become a high quality wind crystal through constructing."
30000036,"A high quality wind crystal. It can reinforce a rare item or a high level item with a large bonus to evasion."
30000037,"ҧ"
30000038,"A complete fairy's wing. It can reinforce an item with a bonus to movement speed or can become a high quality fairy's wing through constructing."
30000039,"A high quality fairy's wing. It can reinforce a rare item or a high level item with a large bonus to movement speed."
30000040,"A broken piece of heart stone. It can become a complete heart stone used to reinforce an item with a bonus to maximum HP through constructing."
30000041,"A complete heart stone. It can reinforce an item with a bonus to maximum HP or can become a high quality heart stone through constructing."
30000042,"A high quality heart stone. It can reinforce a rare item or a high level item with a large bonus to maximum HP."
30000043,"A broken piece of mana stone. It can become a complete mana stone used to reinforce an item with a bonus to maximum MP through constructing."
30000044,"A complete mana stone. It can reinforce an item with a bonus to maximum MP or can become a high quality mana stone through constructing."
30000045,"A high quality mana stone. It can reinforce a rare item or a high level item with a large bonus to maximum MP."
30000046,"A broken piece of life stone. It can become a complete life stone used to reinforce an item with a bonus to HP recovery rate through constructing."
30000047,"A complete life stone. It can reinforce an item with a bonus to HP recovery rate or can become a high quality life stone through constructing."
30000048,"A high quality life stone. It can reinforce a rare item or a high level item with a large bonus to HP recovery rate."
30000049,"A broken piece of mind stone. It can become a complete mind stone used to reinforce an item with a bonus to MP recovery rate through constructing."
30000050,"A complete mind stone. It can reinforce an item with a bonus to MP recovery rate or can become a high quality mind stone through constructing."
30000051,"A high quality mind stone. It can reinforce a rare item or a high level item with a large bonus to MP recovery rate."
30000052,"A material for producing weapons and armor. Copper ore can be converted to a copper ingot through constructing."
30000053,"A material for producing weapons and armor."
30000054,"A material for producing weapons and armor. Iron ore can be converted to an iron ingot through constructing."
30000055,"A material for producing weapons and armor."
30000056,"A material for producing weapons and armor."
30000057,"A material for producing weapons and armor. Mithril ore can be converted into a mithril ingot through constructing."
30000058,"A material for producing weapons and armor."
30000059,"A material for producing weapons and armor. Perium ore can be converted into a perium ingot through constructing."
30000060,"A material for producing weapons and armor."
30000061,"A material for producing weapons and armor. Rune-carving ore can be converted into a rune-carving ingot through constructing."
30000062,"A material for producing weapons and armor."
30000063,"A material for producing weapons and armor. Legendium ore can be converted into a legendium ingot through constructing."
30000064,"A material for producing weapons and armor."
30000065,"A material for producing weapons and armor. Crusium ore can be converted into a crusium ingot through constructing."
30000066,"A material for producing weapons and armor."
30000067,"A material for producing armor. A piece of linen can be converted to linen fabric through constructing."
30000068,"A material for producing armor."
30000069,"A material for producing armor. A piece of cotton can be converted to cotton fabric through constructing."
30000070,"A material for producing armor."
30000071,"A material for producing armor. A piece of wool can be converted to wool fabric through constructing."
30000072,"A material for producing armor."
30000073,"A material for producing armor. A piece of silk can be converted to silk fabric through constructing."
30000074,"A material for producing armor."
30000075,"A material for producing armor. A piece of fairy's feather can be converted to fairy feather fabric through constructing."
30000076,"A material for producing armor."
30000077,"A material for producing armor. A piece of rune-carving fabric can be converted to whole rune-carving fabric through constructing."
30000078,"A material for producing armor."
30000079,"A material for producing armor. A piece of legendium fabric can be converted to whole legendium fabric through constructing."
30000080,"A material for producing armor."
30000081,"A material for producing armor. A piece of crusium fabric can be converted to whole crusium fabric through constructing."
30000082,"A material for producing armor."
30000083,"A material for producing armor. A piece of leather can be converted to animal leather through constructing."
30000084,"A material for producing armor. A piece of animal leather can be converted to thin leather through constructing."
30000085,"A material for producing armor. A piece of thin leather can be converted to firm leather through constructing."
30000086,"A material for producing armor. A piece of firm leather can be converted to synthetic strengthened leather through constructing."
30000087,"A material for producing armor."
30000088,"A material for producing armor. A piece of dragon-scale leather can be converted to whole dragon-scale leather through constructing."
30000089,"A material for producing armor."
30000090,"ǹ Сͺ ҧ ͧ ͻ ͧ ѹ ˹ѧ ٹ ö ¹ ŧ ˹ѧ ٹ"
30000091,"A material for producing armor."
30000092,"ǹ Сͺ ҧ ͧ ͻ ͧ ѹ ˹ѧ è͹ ö ¹ ŧ ˹ѧ è͹ ."
30000093,"A material for producing armor."
30000094,"ǹ Сͺ ҧ ͧ ͻ ͧ ѹ ˹ѧ ö ¹ ŧ ˹ѧ ."
30000095,"A material for producing armor."
30000096,"A material for producing accessories and magic items. Odd powder can be converted to magic powder through constructing."
30000097,"A material for producing accessories and magic items. Magic powder can be converted to mana powder or fairy dust through constructing."
30000098,"A material for producing accessories and magic items. Mana powder can be converted to moonlight essence through constructing."
30000099,"A material for producing accessories and magic items. Fairy dust can be converted to dragon bone essence through constructing."
30000100,"A material for producing accessories and magic items."
30000101,"A material for producing accessories and magic items."
30000102,"A material for producing accessories and magic items. Rune-carving dust can be converted to rune-carving essence through constructing."
30000103,"A material for producing accessories and magic items."
30000104,"A material for producing accessories and magic items. Legendium dust can be converted to legendium essence through constructing."
30000105,"A material for producing accessories and magic items."
30000106,"A material for producing accessories and magic items. Crusium dust can be converted to crusium essence through constructing."
30000107,"A material for producing accessories and magic items."
30000108,"A catalyst for transforming items into another form."
30000109,"The mucilage of a spider."
30000110,"For processing rough leather."
30000111,"Produces a unique aura if mixed with odd powder."
30000112,"A catalyst to assemble raw materials for constructing."
30000113,"A gem with a lunar aura."
30000114,"A white bone with an unusual aura."
30000115,"A type of consumable item for trim of weapons and armor."
30000116,"An advanced abrasive that's a much higher quality than cheap abrasive."
30000117,"A mixture of blacksmith's abrasive and fairy dust for producing special types of weapons."
30000118,"A mixture of blacksmith's abrasive and moonlight essence for producing weapons with a moonlight aura."
30000119,"A type of fuel used to generate heat for melting all types of minerals into lumps."
30000120,"A type of consumable item that generates much more heat than an ignition stone."
30000121,"A blaze created with a combination of flame stone and magic powder."
30000122,"A mixture of flame stone and fairy dust, which can melt down any type of substances."
30000123,"A copper mold used to construct swords."
30000124,"A copper mold used to construct axes."
30000125,"A copper mold used to construct maces."
30000126,"A copper mold used to construct daggers."
30000127,"A copper mold used to construct bows."
30000128,"A copper mold used to construct staves."
30000129,"An iron mold used to construct swords."
30000130,"An iron mold used to construct axes."
30000131,"An iron mold used to construct maces."
30000132,"An iron mold used to construct daggers."
30000133,"An iron mold used to construct bows."
30000134,"An iron mold used to construct staves."
30000135,"A steel mold used to construct swords."
30000136,"A steel mold used to construct axes."
30000137,"A steel mold used to construct maces."
30000138,"A steel mold used to construct daggers."
30000139,"A steel mold used to construct bows."
30000140,"A steel mold used to construct staves."
30000141,"A mithril mold used to construct swords."
30000142,"A mithril mold used to construct axes."
30000143,"A mithril mold used to construct maces."
30000144,"A mithril mold used to construct daggers."
30000145,"A mithril mold used to construct bows."
30000146,"A mithril mold used to construct staves."
30000147,"A perium mold used to construct swords."
30000148,"A perium mold used to construct axes."
30000149,"A perium mold used to construct maces."
30000150,"A perium mold used to construct daggers."
30000151,"A perium mold used to construct bows."
30000152,"A perium mold used to construct staves."
30000153,"A rune carving mold used to construct swords."
30000154,"A rune carving mold used to construct axes."
30000155,"A rune carving mold used to construct maces."
30000156,"A rune carving mold used to construct daggers."
30000157,"A rune carving mold used to construct bows."
30000158,"A rune carving mold used to construct staves."
30000159,"A legendium mold used to construct swords."
30000160,"A legendium mold used to construct axes."
30000161,"A legendium mold used to construct maces."
30000162,"A legendium mold used to construct daggers."
30000163,"A legendium mold used to construct bows."
30000164,"A legendium mold used to construct staves."
30000165,"A crusium mold used to construct swords."
30000166,"A crusium mold used to construct axes."
30000167,"A crusium mold used to construct maces."
30000168,"A crusium mold used to construct daggers."
30000169,"A crusium mold used to construct bows."
30000170,"A crusium mold used to construct staves."
30000171,"A mystical gem with unknown elements. It is a material for producing weapons."
30000172,"A mystical gem with unknown elements. It is a material for producing armor."
30000173,"A mystical gem with unknown elements. It is a material for producing accessories."
30000174,"A chalk for drawing cutting lines on fabrics. It can be used with linen and cotton fabrics."
30000175,"A red colored chalk for drawing cutting lines on fabrics. It can be used with wool, silk and fairy's feather fabrics."
30000176,"A magic chalk powder that draws cutting lines automatically when spread on fabric. It can be used with rune-carving and legendium fabrics."
30000177,"A precious powder that fairies use to make garments. It can be used with crucium fabric."
30000178,"A thread used for making armor with fabric."
30000179,"A strengthened thread made from several strips of ordinary thread. It is strong and durable, making it difficult to cut."
30000180,"A processed thread made by sprinkling fairy's dust on strengthened thread."
30000181,"A thread full of moonglight aura."
30000182,"A consumable item for glueing leather."
30000183,"An advanced consumable item for glueing high quality leather."
30000184,"A mixture made with advanced leather adhesive and magic powder."
30000185,"A mixture made with advanced leather adhesive and fairy's dust."
30000186,"An oil for polishing leather."
30000187,"An advanced leather polisher."
30000188,"A mixture made with advanced leather polisher and fairy's dust."
30000189,"A mixture made with advanced leather polisher and moonlight aura."
30000190,"A liquid with a special ability to melt odd powder."
30000191,"A solvent with an ability to activate powders with magical characteristics."
30000192,"An advanced solvent with magic powder."
30000193,"A mixture of an advanced solvent and fairy's dust."
30000194,"A linen pattern used to construct robe armor."
30000195,"A linen pattern used to construct robe gloves."
30000196,"A linen pattern used to construct robe shoes."
30000197,"A cotton pattern used to construct robe armor."
30000198,"A cotton pattern used to construct robe gloves."
30000199,"A cotton pattern used to construct robe shoes."
30000200,"A wool pattern used to construct robe armor."
30000201,"A wool pattern used to construct robe gloves."
30000202,"A wool pattern used to construct robe shoes."
30000203,"A silk pattern used to construct robe armor."
30000204,"A silk pattern used to construct robe gloves."
30000205,"A silk pattern used to construct robe shoes."
30000206,"A fairy feather pattern used to construct robe armor."
30000207,"A fairy feather pattern used to construct robe gloves."
30000208,"A fairy feather pattern used to construct robe shoes."
30000209,"A rune carving pattern used to construct robe armor."
30000210,"A rune carving pattern used to construct robe gloves."
30000211,"A rune carving pattern used to construct robe shoes."
30000212,"A legendium pattern used to construct robe armor."
30000213,"A legendium pattern used to construct robe gloves."
30000214,"A legendium pattern used to construct robe shoes."
30000215,"A crusium pattern used to construct robe armor."
30000216,"A crusium pattern used to construct robe gloves."
30000217,"A crusium pattern used to construct robe shoes."
30000218,"An animal leather pattern used to construct light armor."
30000219,"An animal leather pattern used to construct light gloves."
30000220,"An animal leather pattern used to construct light boots."
30000221,"A thin leather pattern used to construct light armor."
30000222,"A thin leather pattern used to construct light gloves."
30000223,"A thin leather pattern used to construct light boots."
30000224,"A strong leather pattern used to construct light armor."
30000225,"A strong leather pattern used to construct light gloves."
30000226,"A strong leather pattern used to construct light boots."
30000227,"A compound strengthened leather pattern used to construct light armor."
30000228,"A compound strengthened leather pattern used to construct light gloves."
30000229,"A compound strengthened leather pattern used to construct light boots."
30000230,"A dragon scale leather pattern used to construct light armor."
30000231,"A dragon scale leather pattern used to construct light gloves."
30000232,"A dragon scale leather pattern used to construct light boots."
30000233,"A rune carving leather pattern used to construct light armor."
30000234,"A rune carving leather pattern used to construct light gloves."
30000235,"A rune carving leather pattern used to construct light boots."
30000236,"A legendium leather pattern used to construct light armor."
30000237,"A legendium leather pattern used to construct light gloves."
30000238,"A legendium leather pattern used to construct light boots."
30000239,"A crusium leather pattern used to construct light armor."
30000240,"A crusium leather pattern used to construct light gloves."
30000241,"A crusium leather pattern used to construct light boots."
30000242,"A copper mold used to construct heavy armor."
30000243,"A copper mold used to construct heavy armor gauntlets."
30000244,"A copper mold used to construct heavy armor boots."
30000245,"An iron mold used to construct heavy armor."
30000246,"An iron mold used to construct heavy gauntlets."
30000247,"An iron mold used to construct heavy boots."
30000248,"A steel mold used to construct heavy armor."
30000249,"A steel mold used to construct heavy armor gauntlets."
30000250,"A steel mold used to construct heavy armor boots."
30000251,"A mithril mold used to construct heavy armor."
30000252,"A mithril mold used to construct heavy armor gauntlets."
30000253,"A mithril mold used to construct heavy armor boots."
30000254,"A perium mold used to construct heavy armor."
30000255,"A perium mold used to construct heavy armor gauntlets."
30000256,"A perium mold used to construct heavy armor boots."
30000257,"A rune carving mold used to construct heavy armor."
30000258,"A rune carving mold used to construct heavy armor gauntlets."
30000259,"A rune carving mold used to construct heavy armor boots."
